timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
928708096895, -4.846208014902502725e+01, -2.380231438404742050e+01, -5.850712566775312951e+01, 2.789274762825125764e-01, 9.561103735734539644e-01, 5.458176277269175848e-03, -8.956910645766788526e-02, -2.614289666968060644e+00, -1.543590040404355879e+00, -3.814516313471448150e+00, 4.762429150728633882e-03, -2.638461219867841573e-02, 1.659410126617996348e-02, -1.503257571590350169e-03, 6.037536899446720911e-04, 1.330626415108737172e-02, 
928741443054, -4.855089804369428208e+01, -2.385470363050623632e+01, -5.863396410071418785e+01, 2.857919610140536304e-01, 9.540921984509258547e-01, 6.032334682416502086e-03, -8.941276649953446010e-02, -2.587338237569094090e+00, -1.556521798682134694e+00, -3.834063627404912022e+00, 4.738438413711095962e-03, -2.621517389589912012e-02, 1.706032314957695029e-02, -1.512616722136672339e-03, 6.085738011485107611e-04, 1.331113092615941913e-02, 
928774878764, -4.863796461337179267e+01, -2.390722400275312154e+01, -5.876142466331536696e+01, 2.905068089043064683e-01, 9.528308231577712339e-01, 9.291134987148071123e-03, -8.736641935761922662e-02, -2.545605268127132170e+00, -1.548573218274053476e+00, -3.828086915497243226e+00, 4.845147846317763435e-03, -2.629933779295091922e-02, 1.658429078006553106e-02, -1.520231240869349349e-03, 6.113953857354428650e-04, 1.331670488894007992e-02, 
928808271132, -4.872430544810188735e+01, -2.396071014844597258e+01, -5.888819664325065872e+01, 2.968634335974477123e-01, 9.505128519587956459e-01, 1.152869586909014733e-02, -9.090934619415383389e-02, -2.510099610527538605e+00, -1.544481178554911072e+00, -3.826720663604960659e+00, 5.217934215396975890e-03, -2.635282907141288031e-02, 1.625486888377069769e-02, -1.531743799013568323e-03, 6.161730434666892568e-04, 1.332442445867232719e-02, 
928841746538, -4.880839240644252186e+01, -2.401280410477102834e+01, -5.901623520432133319e+01, 3.024959326904492762e-01, 9.481941888339719959e-01, 1.306655391696062707e-02, -9.619384666368248349e-02, -2.481375383665519685e+00, -1.554864545199452719e+00, -3.844042448583780747e+00, 4.824581400783627301e-03, -2.622470107787269744e-02, 1.699100379306495850e-02, -1.534348217411469302e-03, 6.211830880360623593e-04, 1.332658747851741404e-02, 
928874900924, -4.889034551910292947e+01, -2.406437856652053142e+01, -5.914422020896746091e+01, 3.064730002466987124e-01, 9.465242533230762145e-01, 1.571095732193111133e-02, -9.959570176974792688e-02, -2.443298123156128820e+00, -1.559777827404521977e+00, -3.867692514742500531e+00, 4.808425751402591909e-03, -2.573674641010442049e-02, 1.649160872406700215e-02, -1.532326473387001127e-03, 6.208992653904378762e-04, 1.332460463933873678e-02, 
928908257555, -4.897021694233949063e+01, -2.411554065238508571e+01, -5.927412406679731305e+01, 3.124760721150520726e-01, 9.445673740662017259e-01, 1.643013032099064838e-02, -9.940438130617812451e-02, -2.400752950850282730e+00, -1.540412147954607347e+00, -3.886391232135501639e+00, 4.711003442660407527e-03, -2.508841528958714179e-02, 1.621905809446901395e-02, -1.523071556550505091e-03, 6.177417089018712257e-04, 1.332184519829775031e-02, 
928941623954, -4.904981018945391469e+01, -2.416743766379953584e+01, -5.940423695083695321e+01, 3.195668454440507844e-01, 9.420729773548536246e-01, 1.726069375070169234e-02, -1.003872754981643550e-01, -2.364077613583495552e+00, -1.541040551071479081e+00, -3.916023391476600946e+00, 4.949405266175124080e-03, -2.469117947797196816e-02, 1.590050734335406168e-02, -1.522883206947264713e-03, 6.163389597307342496e-04, 1.332316630676466142e-02, 
928974987492, -4.913006597608894310e+01, -2.421694909677979979e+01, -5.953487692077803217e+01, 3.281726704556809926e-01, 9.397610662992701425e-01, 1.554525700922598959e-02, -9.439375836655153340e-02, -2.334699249699825341e+00, -1.533117962223448538e+00, -3.913567615071920969e+00, 4.763483529742340052e-03, -2.381729647771881411e-02, 1.524727843237811374e-02, -1.523426962267146207e-03, 6.146426104428143406e-04, 1.332121058845899854e-02, 
929008341949, -4.920703883069577245e+01, -2.426813530097851412e+01, -5.966508449656674884e+01, 3.353877697579533690e-01, 9.377724593205208903e-01, 1.260999546313599368e-02, -8.910020455165953979e-02, -2.305925448472855077e+00, -1.531356789440533994e+00, -3.883211332771497659e+00, 4.879233950902141063e-03, -2.404425463797452492e-02, 1.512383907660624395e-02, -1.523910120777288192e-03, 6.136947182213594709e-04, 1.331994708513467227e-02, 
929041698350, -4.928341851073451352e+01, -2.431857580761439763e+01, -5.979450103612290945e+01, 3.394269678194467565e-01, 9.359206315534749354e-01, 1.464083428490032222e-02, -9.288461078608786781e-02, -2.269319276736297741e+00, -1.528714360437574360e+00, -3.871236422290617707e+00, 4.912962170418707676e-03, -2.409963902994501084e-02, 1.515589001097395090e-02, -1.525532983409058846e-03, 6.115307603464320780e-04, 1.331901496913870386e-02, 
929075057963, -4.935549931202041307e+01, -2.436886397593135101e+01, -5.992522839858685302e+01, 3.444459728343289284e-01, 9.332820305132231153e-01, 1.799397966938021121e-02, -1.000891603271096275e-01, -2.222080333343248615e+00, -1.520850143672181742e+00, -3.890519548328730703e+00, 4.952623972756082897e-03, -2.375683203137698291e-02, 1.497167966058834086e-02, -1.509543069684062900e-03, 6.040713276001084689e-04, 1.330915948319598072e-02, 
929108427580, -4.942878364125794377e+01, -2.441897782428757679e+01, -6.005591861756064276e+01, 3.536617760895382490e-01, 9.296388922865875815e-01, 1.697445281521627394e-02, -1.020134600578963546e-01, -2.191739397713732274e+00, -1.527473078614346669e+00, -3.926405717180221355e+00, 4.857461298017527740e-03, -2.291919649986369836e-02, 1.435796527708368964e-02, -1.503501545663816184e-03, 6.001622894387583385e-04, 1.330580856054119389e-02, 
929141862040, -4.950304552966510130e+01, -2.446934891984188454e+01, -6.018748424967530042e+01, 3.616181112165790523e-01, 9.270604343281716453e-01, 1.879855333371385426e-02, -9.714889158387429724e-02, -2.173994474336399918e+00, -1.534909403624181046e+00, -3.930608072934428154e+00, 4.878720659195791287e-03, -2.240985269691298659e-02, 1.412119177480947348e-02, -1.505515509310415695e-03, 5.997418286324027008e-04, 1.330451015627197135e-02, 
929175174591, -4.957762945172947866e+01, -2.452210132768017914e+01, -6.031763944640508868e+01, 3.693852271152522904e-01, 9.236539371360044104e-01, 2.791462576385136257e-02, -9.817704451976251578e-02, -2.149999053884124045e+00, -1.538354517667927412e+00, -3.930568063078550445e+00, 5.305135737392145494e-03, -2.248463437113463678e-02, 1.374899037848736384e-02, -1.518348419954806483e-03, 6.054203168860972919e-04, 1.330842975512692462e-02, 
929208503670, -4.965268469056008627e+01, -2.457360230427021364e+01, -6.044781822420102202e+01, 3.781097670471078587e-01, 9.197023666515000695e-01, 3.458988584806590993e-02, -9.992047155728062124e-02, -2.129484466480530802e+00, -1.544751192558505348e+00, -3.949358861065907167e+00, 5.361452781447329646e-03, -2.191507926600186340e-02, 1.340611056296083826e-02, -1.532462135683173524e-03, 6.112309884193606151e-04, 1.331361278818113218e-02, 
929241857861, -4.972272947333524229e+01, -2.462463069882241129e+01, -6.058029181605088098e+01, 3.871093822722898592e-01, 9.163275357320447290e-01, 3.332882661492268112e-02, -9.684711008841115354e-02, -2.107417221804730456e+00, -1.547918315908252129e+00, -3.962008558408197878e+00, 5.462737036560422720e-03, -2.138880576211340395e-02, 1.301974655890602434e-02, -1.527657860604915213e-03, 6.052175340039318016e-04, 1.330942664375067176e-02, 
929275217783, -4.979101616309243639e+01, -2.467549057124533718e+01, -6.071323969792843656e+01, 3.953938884015846256e-01, 9.131335505638438210e-01, 3.015954687021167591e-02, -9.455788482155808028e-02, -2.089779280710975407e+00, -1.548168343402345215e+00, -3.962816477540299864e+00, 5.411981373448004028e-03, -2.104220826633230665e-02, 1.279310393229165718e-02, -1.519273905480718421e-03, 5.999335975690697244e-04, 1.330556491042365203e-02, 
929308583473, -4.985897476880484191e+01, -2.472745988568262376e+01, -6.084569562013146538e+01, 4.016880135470316526e-01, 9.104563473081342950e-01, 3.191459132324840631e-02, -9.326005725732616769e-02, -2.057927618534298730e+00, -1.549674038804694343e+00, -3.955020275458103640e+00, 5.401431717109247792e-03, -2.142285377490595055e-02, 1.312278414190761952e-02, -1.517447597630996233e-03, 5.994271450326489007e-04, 1.330524424703221666e-02, 
929341942833, -4.992940332052332764e+01, -2.477894314383052077e+01, -6.097694860236273939e+01, 4.094689160751791568e-01, 9.067580656068306988e-01, 3.595091446501024607e-02, -9.398164168765102411e-02, -2.024626026843933335e+00, -1.550899807059302971e+00, -3.946852026087492860e+00, 5.459079988251414224e-03, -2.124761856037390984e-02, 1.339681099452492627e-02, -1.528434238429116250e-03, 6.025219810141220012e-04, 1.330727599294353157e-02, 
929375330401, -4.999842999265018051e+01, -2.483221469833622663e+01, -6.110825515292366816e+01, 4.180455118184767671e-01, 9.026065393913245138e-01, 3.646894766817510708e-02, -9.596562380571992124e-02, -2.008666582580338034e+00, -1.564085972526062296e+00, -3.966784965990395317e+00, 5.493623862785899578e-03, -2.149525000617434276e-02, 1.371628032885811345e-02, -1.538087321458325501e-03, 6.095163126798936381e-04, 1.331089992974905656e-02, 
929408662757, -5.006455546071047280e+01, -2.488458649934151268e+01, -6.124088377826690532e+01, 4.242186205711485636e-01, 9.002434387804636451e-01, 3.361436253084115061e-02, -9.203470826314935627e-02, -1.996098660152462179e+00, -1.557182281771633425e+00, -3.977422879015939383e+00, 5.404204314881600954e-03, -2.122469637424502162e-02, 1.360512953430257146e-02, -1.534639685977048570e-03, 6.096634417400996660e-04, 1.331015356858341117e-02, 
929442026989, -5.012912809554786975e+01, -2.493652509769758652e+01, -6.137373051325081974e+01, 4.293175150228228376e-01, 8.978901178868905486e-01, 3.427932368973445054e-02, -9.113032131551163095e-02, -1.965187467591243520e+00, -1.538951683235987078e+00, -3.966513530670678467e+00, 5.357312125977123189e-03, -2.174352403190258493e-02, 1.388670767733315992e-02, -1.532050741066029583e-03, 6.093945359750452435e-04, 1.331037942946814226e-02, 
929475378887, -5.019306310797011861e+01, -2.498749539621414328e+01, -6.150627252226024666e+01, 4.336791261997027247e-01, 8.953889583358251025e-01, 3.833030180790346353e-02, -9.344419057524988581e-02, -1.928866703583712150e+00, -1.536361153368612342e+00, -3.967622362691642035e+00, 5.146518470334177087e-03, -2.172562974835150901e-02, 1.412904711628774380e-02, -1.527243005891758612e-03, 6.095987862717205160e-04, 1.331017529891840093e-02, 
929508744026, -5.025975569939666343e+01, -2.503833158033019757e+01, -6.163828170695564523e+01, 4.385519168317141836e-01, 8.932111057688164601e-01, 3.581081945303201536e-02, -9.254038029195672810e-02, -1.897815183502872260e+00, -1.533343685913090670e+00, -3.980415223590703544e+00, 5.032866258941065193e-03, -2.096812272356841922e-02, 1.424942906084957460e-02, -1.532234048306682812e-03, 6.136660826976900749e-04, 1.331224494356031927e-02, 
929542108146, -5.032748469490204712e+01, -2.508891718977398710e+01, -6.177006636747816515e+01, 4.441086325291055403e-01, 8.907786088153972770e-01, 2.924531308139378255e-02, -9.179163498274170441e-02, -1.865641486728453424e+00, -1.529454189171661760e+00, -3.989206996404782934e+00, 5.011331530162407843e-03, -2.034649515861024910e-02, 1.457666391838621095e-02, -1.546729583097897383e-03, 6.198245009730554049e-04, 1.331616434718469778e-02, 
929575471072, -5.038789475422314013e+01, -2.513931949644184627e+01, -6.190404534512931178e+01, 4.502568117983598017e-01, 8.877637267715486891e-01, 2.658968324625105711e-02, -9.185509023854736277e-02, -1.834576904106701711e+00, -1.539097393689728976e+00, -4.010899692161963515e+00, 5.006948411253356671e-03, -2.033968880491121567e-02, 1.470944811585865250e-02, -1.541090901553882932e-03, 6.146281228409817285e-04, 1.331368659229161672e-02, 
929608827172, -5.044671806623932753e+01, -2.519045826599847970e+01, -6.203852260075704095e+01, 4.539650277569381998e-01, 8.865618353737019230e-01, 2.533494399879585371e-02, -8.533467199815808479e-02, -1.795543090104952277e+00, -1.546333532687929724e+00, -4.013531605903388311e+00, 4.774904470815501123e-03, -1.958461087906679388e-02, 1.456070235752125394e-02, -1.529383375062401754e-03, 6.104387160007681548e-04, 1.331054157328823324e-02, 
929642182573, -5.050904747690458407e+01, -2.524063312324791042e+01, -6.217147969810206831e+01, 4.565757235921638069e-01, 8.856241314533133124e-01, 2.567422509554713461e-02, -8.092799626581496930e-02, -1.747839706651428182e+00, -1.542591365993936758e+00, -3.995167935076066268e+00, 4.565648147680387292e-03, -1.883816056928932711e-02, 1.512073739115587546e-02, -1.535550229494781795e-03, 6.130393665381813273e-04, 1.331227390734141154e-02, 
929675546449, -5.056639059662756353e+01, -2.529104626153030466e+01, -6.230499408439524700e+01, 4.620752714641652159e-01, 8.824167022043348796e-01, 2.653899974758687150e-02, -8.439720768213715418e-02, -1.696930428795448531e+00, -1.542053017991343644e+00, -4.008109694335431961e+00, 4.292602792850668328e-03, -1.849984144418234666e-02, 1.494510283779952597e-02, -1.531551965789724589e-03, 6.126499615837499579e-04, 1.331272883342038936e-02, 
929708902601, -5.062223375810818027e+01, -2.534327414311073667e+01, -6.243882537061791993e+01, 4.676496179639785811e-01, 8.793084648907549816e-01, 2.558436214589814711e-02, -8.640543271806834513e-02, -1.655063163590199560e+00, -1.551355902266260189e+00, -4.047265442462422591e+00, 4.154037046845105233e-03, -1.922179491180647445e-02, 1.466074139792998728e-02, -1.542112146303766624e-03, 6.194004838041650097e-04, 1.331606751672680632e-02, 
929742263243, -5.067663300129970594e+01, -2.539450540737977491e+01, -6.257431482152993851e+01, 4.723014708265648176e-01, 8.773357248182163115e-01, 2.274837918568902925e-02, -8.182822164255350306e-02, -1.606455692121141032e+00, -1.545080926038337354e+00, -4.060001683439726783e+00, 4.199121823358064123e-03, -1.931898168625460419e-02, 1.475425123328331575e-02, -1.542726496279316377e-03, 6.177728825347759923e-04, 1.331489586005479321e-02, 
929775657020, -5.072529634765336937e+01, -2.544610196290779669e+01, -6.271078033593853007e+01, 4.795017129739220785e-01, 8.737272367591329969e-01, 1.990934063998077777e-02, -7.926185183053466310e-02, -1.555211697950002803e+00, -1.539747604461529917e+00, -4.052004353754140809e+00, 4.224439420132084476e-03, -1.907217872562105149e-02, 1.395327148046716578e-02, -1.526916016962072062e-03, 6.095501683347216400e-04, 1.331157629732741647e-02, 
929808983321, -5.077559832594543110e+01, -2.549800534870561819e+01, -6.284569493028375575e+01, 4.862684191429481051e-01, 8.698034857260132924e-01, 2.196244907805578947e-02, -8.063852425230232102e-02, -1.516321548180279644e+00, -1.548980988079767585e+00, -4.049236552779671428e+00, 4.314757513696074187e-03, -1.936427609896371541e-02, 1.359073511298185266e-02, -1.528605380637803983e-03, 6.097375755944516116e-04, 1.331182067693885765e-02, 
929842338706, -5.082646271644508573e+01, -2.554889977529423462e+01, -6.298115292764482120e+01, 4.929062011466585069e-01, 8.657274111184617427e-01, 2.185820567863134417e-02, -8.415310662005605347e-02, -1.486255399074958516e+00, -1.560145722558187398e+00, -4.089868726336996829e+00, 4.155810442466869800e-03, -1.885647835810229378e-02, 1.341452526663073318e-02, -1.532768690893804514e-03, 6.120348918493925296e-04, 1.331141851548680276e-02, 
929875695950, -5.087331114411468036e+01, -2.560099656319961170e+01, -6.311876673755946143e+01, 4.982620973022215960e-01, 8.632150146528255741e-01, 1.335926302753448827e-02, -8.010150411368575918e-02, -1.455093580181301416e+00, -1.559234077053770928e+00, -4.113804707124312898e+00, 4.190493780060889142e-03, -1.848011434939420689e-02, 1.320286751582197722e-02, -1.525634516289268820e-03, 6.058758977786121627e-04, 1.330804398566432997e-02, 
929909061407, -5.092098145274142951e+01, -2.565359845391986227e+01, -6.325555202952199352e+01, 5.037763915107160706e-01, 8.604890593049823178e-01, 7.637324733280694000e-03, -7.556187824417016918e-02, -1.404285324727527540e+00, -1.546452668403014652e+00, -4.085558812615498248e+00, 4.379443828979371484e-03, -1.863068074534368276e-02, 1.276402830340224274e-02, -1.525725303122471262e-03, 6.060917884807543289e-04, 1.330891862164714119e-02, 
929942422190, -5.096724992091555606e+01, -2.570822940715615701e+01, -6.339177376020330712e+01, 5.107368473713054247e-01, 8.559690836290357874e-01, 1.191589056260261917e-02, -7.951611258473911814e-02, -1.373495385302620608e+00, -1.558470672184308459e+00, -4.090913550803880305e+00, 5.048185364189177252e-03, -1.911959744726174013e-02, 1.292345339253387834e-02, -1.531367247962763011e-03, 6.056876746256769804e-04, 1.330834183140966465e-02, 
929975777741, -5.101223490307646102e+01, -2.576031671059898187e+01, -6.352886403441470975e+01, 5.151192406504693233e-01, 8.533222476401176593e-01, 1.335768817212554596e-02, -7.946623031702257367e-02, -1.343770131867677353e+00, -1.556691868821100666e+00, -4.112954702624777248e+00, 5.210206739758125628e-03, -1.886948129811812438e-02, 1.247968709351578338e-02, -1.528361593811999788e-03, 6.028308061331551834e-04, 1.330700762000810652e-02, 
